0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
0	1.40393	2.72572	4.03005	5.37763	6.75886	8.09524	9.428	10.7826	12.1423	13.5225	14.9841	16.4397	17.8596	19.2108	20.6416	22.0197	23.4095	24.7	26.0457	27.4629	28.9525	30.4143	31.7888	33.2075	34.6265	35.9791	37.3155	38.6365	39.9765	41.3394	42.7379	44.1274	45.4257	46.7385	48.0859	49.3742	50.6578	52.0235	53.3932	54.7435	56.1228	57.5508	58.9676	60.4105	61.88	63.3529	64.8554	66.3018	67.7845
0	1.43579	2.76426	4.02291	5.2673	6.55054	7.78667	8.95295	10.0406	11.1393	12.2068	13.242	14.2115	15.1466	16.142	17.1014	18.0331	18.9803	19.9037	20.8997	21.8927	22.8433	23.7222	24.6057	25.4575	26.3258	27.2018	28.0497	28.9485	29.7702	30.6423	31.4374	32.2659	33.0759	33.8975	34.6769	35.4987	36.3168	37.1462	38.0024	38.874	39.6936	40.5241	41.3737	42.2446	43.1306	44.1104	45.0863	46.0418	47.0588
0	1.41111	2.75136	4.10539	5.48527	6.90716	8.33466	9.83796	11.3912	12.9169	14.4321	15.9368	17.4796	19.0076	20.6024	22.1782	23.7969	25.4231	27.0411	28.6595	30.2337	31.8577	33.4446	35.0921	36.7786	38.4696	40.1522	41.8214	43.4767	45.1259	46.761	48.4011	50.1036	51.7869	53.4888	55.22	56.9259	58.7102	60.5791	62.412	64.3252	66.2406	68.1774	70.1114	72.0704	74.0805	76.0661	78.0786	80.0845	82.1405
0	1.45742	2.90752	4.40811	5.85562	7.39295	8.93444	10.5869	12.2621	13.9181	15.5956	17.2428	18.925	20.5843	22.2938	24.0379	25.8383	27.711	29.6174	31.4776	33.3906	35.3004	37.1639	39.0312	40.89	42.6606	44.3743	46.0814	47.723	49.3416	50.9525	52.5573	54.1522	55.7103	57.2641	58.7809	60.2042	61.6259	63.0424	64.4586	65.8704	67.2603	68.6149	69.9346	71.2639	72.6411	74.044	75.547	77.0225	78.5006
0	1.45213	2.89191	4.30071	5.67241	7.0596	8.39184	9.73826	11.0805	12.4002	13.6855	14.9849	16.304	17.6659	19.0276	20.3942	21.7438	23.12	24.5128	25.8912	27.3417	28.7424	30.1644	31.6113	33.0402	34.4154	35.8254	37.2808	38.8613	40.3758	41.8294	43.3512	44.8868	46.4567	47.9722	49.5255	51.0504	52.5682	54.0443	55.5261	56.9809	58.3982	59.7597	61.1032	62.4897	63.9332	65.3671	66.813	68.2677	69.7611
0	1.44188	2.81622	4.14889	5.45838	6.75322	8.01381	9.27291	10.6018	11.9533	13.261	14.4998	15.6896	16.8551	18.0199	19.2568	20.5911	21.9212	23.1879	24.3928	25.5874	26.8265	28.0808	29.3709	30.6612	31.8841	33.1042	34.2695	35.5703	36.7931	38.0761	39.3637	40.7185	42.0607	43.479	44.8065	46.13	47.4595	48.7879	50.0462	51.2758	52.4302	53.652	54.8358	56.1042	57.4038	58.6535	59.9137	61.1307	62.3859
0	1.45016	2.78674	4.14025	5.48191	6.77819	8.05004	9.22187	10.461	11.6491	12.8124	13.918	15.0409	16.0929	17.1005	18.1391	19.1746	20.3138	21.4824	22.6698	23.8421	25.0026	26.1944	27.3397	28.445	29.5243	30.698	31.8648	33.0446	34.1935	35.2956	36.4075	37.5174	38.6093	39.8301	41.019	42.1717	43.3839	44.5936	45.8018	46.9918	48.1658	49.3418	50.5297	51.7104	52.9689	54.0706	55.1303	56.1885	57.2843
0	1.43632	2.82492	4.19468	5.58534	6.91202	8.23832	9.53898	10.8281	12.1441	13.4124	14.695	16.0092	17.3667	18.6828	20.05	21.4468	22.8133	24.2045	25.6146	27.0257	28.4765	29.9343	31.3572	32.8031	34.2475	35.6649	37.0904	38.4385	39.7736	41.091	42.3837	43.6949	45.0578	46.42	47.7804	49.1767	50.5293	51.8947	53.3039	54.6495	56.0784	57.5093	58.9271	60.3752	61.7938	63.2669	64.7235	66.1395	67.6016
0	1.3933	2.73432	4.07113	5.39136	6.72185	8.04265	9.40549	10.7536	12.0248	13.2758	14.5176	15.796	17.1448	18.5	19.9366	21.2541	22.4782	23.7423	25.0086	26.3662	27.749	29.1557	30.5254	31.9234	33.3218	34.7484	36.0581	37.3489	38.6821	40.0392	41.4494	42.8445	44.2346	45.6956	47.1006	48.5108	49.8568	51.1873	52.4825	53.7693	55.0439	56.2939	57.5535	58.7954	60.0637	61.2776	62.5533	63.849	65.1404
0	1.46573	2.79873	4.0994	5.4224	6.76443	8.1711	9.54261	10.8728	12.2075	13.6017	15.0128	16.4317	17.8241	19.2027	20.5738	21.9131	23.2441	24.5878	25.9211	27.2611	28.6251	29.9955	31.3781	32.7657	34.1668	35.4759	36.7078	37.9175	39.0422	40.1521	41.3292	42.5375	43.7198	44.9308	46.0866	47.2836	48.5373	49.7502	51.0046	52.2429	53.5216	54.8427	56.1705	57.5492	58.8801	60.1332	61.3922	62.7351	64.0809
0	1.45303	2.74793	4.00006	5.15831	6.32978	7.5597	8.71117	9.80544	10.899	11.9842	13.0599	14.1412	15.2658	16.4564	17.6706	18.8543	20.007	21.2175	22.4206	23.7101	24.8649	26.0264	27.1826	28.3571	29.566	30.8398	32.0925	33.3246	34.5371	35.7927	37.0675	38.3514	39.6049	40.874	42.1166	43.3181	44.5186	45.7187	46.9088	48.047	49.1999	50.3915	51.5395	52.6011	53.6824	54.7586	55.9132	57.0281	58.1635
0	1.38121	2.72865	4.02467	5.31689	6.58541	7.87326	9.09688	10.3896	11.6986	13.0327	14.4099	15.8464	17.2419	18.5918	19.929	21.3042	22.621	23.9721	25.3436	26.7462	28.2157	29.6437	31.0945	32.4226	33.7702	35.0418	36.2534	37.4905	38.6729	39.8945	41.0844	42.2229	43.3434	44.4524	45.6019	46.7285	47.8249	48.903	49.9731	51.0577	52.1546	53.2543	54.3365	55.4257	56.4882	57.4799	58.4336	59.3493	60.3161
0	1.45838	2.78016	4.08362	5.36715	6.64894	7.94592	9.24654	10.5439	11.7666	13.0115	14.1753	15.4397	16.7138	17.9853	19.2552	20.5648	21.872	23.2238	24.5684	25.9599	27.4074	28.8202	30.19	31.5225	32.8988	34.3471	35.8028	37.2292	38.648	40.0822	41.517	42.9125	44.3225	45.7061	47.1215	48.5379	50.0664	51.6254	53.1306	54.6292	56.0756	57.5301	58.9999	60.5418	62.0841	63.6244	65.1797	66.7075	68.1619
0	1.36308	2.66137	3.94678	5.128	6.29055	7.39256	8.50413	9.62934	10.7705	11.8459	12.8948	13.948	15.0024	16.0174	17.0393	18.0576	19.0808	20.0894	21.1037	22.1293	23.1533	24.1588	25.1698	26.1574	27.2124	28.1731	29.1179	30.1248	31.1297	32.0879	33.004	33.8845	34.7669	35.6688	36.5348	37.3764	38.1692	39.0189	39.8949	40.7481	41.5844	42.3785	43.1843	43.9693	44.6829	45.3675	46.0112	46.6546	47.2922
0	1.45611	2.79601	4.05985	5.29237	6.50253	7.72666	8.88624	10.0198	11.1694	12.3434	13.4951	14.53	15.5491	16.5751	17.6322	18.6937	19.6568	20.6246	21.6006	22.596	23.5903	24.6495	25.8254	27.0757	28.324	29.553	30.7679	31.9747	33.2639	34.6075	35.9617	37.3415	38.783	40.2203	41.672	43.1392	44.5855	46.059	47.4976	48.9319	50.3268	51.6634	52.9855	54.2897	55.5516	56.8646	58.1673	59.4636	60.7731
0	1.45929	2.82148	4.18217	5.52519	6.89281	8.31325	9.78395	11.1898	12.6803	14.1743	15.6616	17.1865	18.692	20.2221	21.7284	23.1816	24.6704	26.1224	27.6137	29.0517	30.4607	31.8898	33.3069	34.7218	36.1162	37.5085	38.9559	40.4238	41.9657	43.4839	44.9314	46.3872	47.8491	49.3249	50.8336	52.3058	53.7526	55.2262	56.7403	58.2915	59.8617	61.4251	62.9298	64.4447	65.9231	67.4115	68.9227	70.3684	71.8506
0	1.48657	2.84471	4.13871	5.45337	6.69766	7.94219	9.11838	10.2487	11.4193	12.5786	13.8246	15.0464	16.3302	17.5659	18.765	19.9644	21.1838	22.4086	23.608	24.837	26.1301	27.4456	28.7711	30.0929	31.4308	32.7642	34.0697	35.3638	36.6594	37.9473	39.2218	40.4591	41.7167	42.9129	44.1194	45.3917	46.704	47.9714	49.2675	50.5942	51.9329	53.2842	54.622	55.9521	57.2896	58.5627	59.8567	61.1959	62.4454
0	1.46276	2.8013	4.10155	5.40233	6.71923	8.03517	9.25073	10.5372	11.7597	12.9642	14.2447	15.4827	16.6774	17.8845	19.1212	20.3662	21.5886	22.8281	24.0416	25.202	26.3366	27.4934	28.6512	29.787	30.9196	32.0464	33.2126	34.3571	35.5387	36.7093	37.8415	38.932	40.0495	41.113	42.1584	43.1344	44.1477	45.1456	46.2332	47.3108	48.3791	49.4759	50.6076	51.7902	52.9389	54.1394	55.3433	56.5789	57.7971
0	1.4242	2.78053	4.13965	5.47801	6.77856	8.08269	9.38805	10.6562	11.9678	13.3245	14.6975	16.0622	17.4397	18.9207	20.3562	21.8232	23.2193	24.619	26.0602	27.4928	28.8501	30.2179	31.6387	33.1016	34.5878	36.0617	37.4702	38.899	40.2995	41.7185	43.1214	44.4871	45.8773	47.3079	48.6828	50.0947	51.5605	53.0604	54.5049	55.9876	57.45	58.9072	60.3364	61.721	63.0333	64.3854	65.7115	67.0142	68.334
0	1.46134	2.84044	4.14185	5.44075	6.8067	8.27222	9.71661	11.1902	12.6117	14.1004	15.5658	17.0167	18.4783	19.9979	21.569	23.1575	24.7889	26.3501	27.9078	29.4245	30.9319	32.4748	34.0486	35.5581	37.0339	38.5606	40.0512	41.558	43.1484	44.7328	46.3523	47.8989	49.4545	51.0439	52.6812	54.3834	56.0144	57.697	59.4148	61.1259	62.8695	64.5172	66.1133	67.7327	69.3654	70.9508	72.5318	74.1659	75.7659
0	1.44682	2.79374	4.07322	5.32508	6.58871	7.84464	9.05448	10.2683	11.4706	12.6643	13.861	15.1279	16.3074	17.4426	18.5215	19.698	20.8739	22.0214	23.1938	24.4255	25.6035	26.8114	28.0578	29.3161	30.5209	31.7878	33.045	34.2499	35.4683	36.7372	37.9582	39.2158	40.4961	41.8125	43.1406	44.4686	45.8166	47.2284	48.6606	50.0834	51.4969	52.8904	54.3297	55.7444	57.1657	58.5985	60.1028	61.5988	63.1011
0	1.44534	2.69325	3.92353	5.09689	6.24423	7.37353	8.53539	9.64578	10.7583	11.8602	12.9049	13.9895	15.087	16.1046	17.1568	18.2515	19.3875	20.4957	21.5924	22.6479	23.7088	24.7681	25.7973	26.8885	28.0151	29.1932	30.3251	31.4391	32.5247	33.693	34.7994	35.8792	37.0552	38.2465	39.4879	40.7296	41.8975	43.087	44.2644	45.4198	46.5928	47.7458	48.9198	50.1416	51.3783	52.6747	53.9852	55.2777	56.5683
0	1.45011	2.91172	4.2663	5.69563	7.06881	8.45533	9.88102	11.3003	12.7926	14.2279	15.6232	17.0466	18.4802	19.9383	21.3363	22.7732	24.2877	25.6933	27.1354	28.6022	30.0422	31.492	32.9215	34.4237	35.9458	37.4681	39.0001	40.5504	42.1761	43.8026	45.3771	46.9028	48.4511	49.9701	51.4626	52.9648	54.3944	55.858	57.3739	58.907	60.4287	61.8616	63.3269	64.8258	66.3675	67.9247	69.4532	71.0133	72.6262
0	1.44906	2.75544	3.97874	5.23469	6.44841	7.652	8.87399	10.1215	11.3347	12.5199	13.6752	14.8369	15.9792	17.1211	18.2707	19.3807	20.558	21.7063	22.8486	24.0156	25.1157	26.2022	27.3058	28.403	29.5	30.5994	31.6624	32.7512	33.8161	34.9165	36.0162	37.1302	38.2074	39.2492	40.2214	41.2051	42.1564	43.1177	44.1082	45.08	46.0869	47.0323	47.9856	49.0006	50.1086	51.2108	52.3332	53.4364	54.5809
0	1.44664	2.87271	4.26422	5.62699	7.00289	8.36723	9.72691	11.1168	12.4358	13.7147	15.0579	16.4125	17.687	18.9416	20.2397	21.497	22.7121	23.9697	25.1935	26.4179	27.6828	28.9575	30.2129	31.4767	32.8131	34.175	35.5343	36.8725	38.147	39.4107	40.685	41.968	43.2268	44.4565	45.6946	46.8452	48.0257	49.2392	50.4516	51.5822	52.6834	53.6794	54.6713	55.5907	56.5197	57.3957	58.2031	59.0238	59.9295
0	1.41277	2.67959	3.91491	5.17495	6.41704	7.70497	8.94099	10.1657	11.4159	12.6796	13.9532	15.2656	16.5586	17.8645	19.2195	20.6005	22.0528	23.4315	24.8048	26.1667	27.5485	28.8667	30.1476	31.3878	32.6084	33.8453	35.098	36.3095	37.4764	38.6698	39.8863	41.0994	42.2682	43.4112	44.5806	45.7809	46.9244	48.0966	49.329	50.593	51.9012	53.2062	54.4966	55.7828	57.1217	58.5306	59.8957	61.2209	62.5867
0	1.46561	2.82683	4.14327	5.4732	6.80893	8.13168	9.53234	10.9389	12.3215	13.6543	14.9473	16.2069	17.4642	18.6974	19.9889	21.3064	22.6479	24.0272	25.3049	26.7026	28.1435	29.5787	30.9914	32.3793	33.7796	35.0948	36.4375	37.8457	39.2368	40.6494	42.0394	43.4452	44.8904	46.2884	47.6924	49.0798	50.5142	51.9958	53.5592	55.1171	56.7689	58.4233	60.1424	61.8853	63.6444	65.3954	67.1357	68.7786	70.5267
0	1.43416	2.80003	4.13906	5.45416	6.71206	7.93864	9.08584	10.2386	11.4025	12.5691	13.7696	14.8504	15.947	17.0147	18.0818	19.2041	20.3384	21.4715	22.5491	23.5907	24.59	25.6251	26.6159	27.5688	28.502	29.4099	30.3178	31.2794	32.2969	33.3778	34.4684	35.6485	36.7888	37.9118	39.0023	40.0477	41.0513	42.1316	43.2345	44.3065	45.3948	46.5338	47.6638	48.7644	49.8986	51.0192	52.1668	53.2662	54.3196
0	1.45082	2.75373	4.01571	5.30984	6.57797	7.9132	9.23047	10.5266	11.8381	13.1324	14.3768	15.5399	16.6881	17.9499	19.1536	20.4363	21.685	22.8837	24.0833	25.2103	26.3567	27.5128	28.6551	29.9184	31.1645	32.3852	33.6331	34.8778	36.1645	37.433	38.6934	40.023	41.3701	42.6558	43.9381	45.2714	46.5516	47.7693	49.0796	50.398	51.6525	52.9131	54.1378	55.2848	56.4568	57.6873	58.9132	60.1506	61.3021
0	1.44291	2.7533	4.01171	5.21794	6.45888	7.75316	9.05323	10.3957	11.7508	13.0976	14.475	15.8163	17.2029	18.6145	20.0763	21.5469	23.0337	24.5216	26.1379	27.7232	29.2717	30.814	32.2841	33.7742	35.2058	36.625	38.0567	39.4563	40.8968	42.3856	43.8699	45.3227	46.7316	48.1643	49.5869	50.9651	52.4169	53.9188	55.3664	56.8073	58.2546	59.722	61.2254	62.7192	64.2139	65.7102	67.2193	68.7567	70.347
0	1.43938	2.75028	4.03693	5.34397	6.65221	7.93956	9.22435	10.4755	11.7252	12.8609	13.963	15.0686	16.1626	17.29	18.4215	19.5632	20.7019	21.8844	22.9924	24.1495	25.3261	26.4684	27.5388	28.6436	29.7496	30.9078	32.0591	33.305	34.4914	35.7139	36.9091	38.1246	39.4126	40.6732	41.9764	43.2474	44.4749	45.6807	46.9174	48.1547	49.3632	50.5702	51.7475	52.9194	54.0227	55.1511	56.3436	57.4551	58.5492
0	1.46815	2.83446	4.18834	5.52246	6.85828	8.24329	9.63867	11.0338	12.3621	13.6563	14.996	16.2882	17.5883	18.8781	20.1097	21.353	22.5792	23.8081	24.9358	26.1323	27.3511	28.5362	29.7542	30.936	32.1165	33.4012	34.622	35.7849	36.9689	38.1223	39.2325	40.3474	41.4795	42.5878	43.666	44.7077	45.7933	46.8547	47.8758	48.9087	49.9469	50.9914	52.0646	53.0963	54.1174	55.1417	56.1488	57.091	58.1001
0	1.46006	2.79847	4.14339	5.54181	7.02116	8.49211	10.0628	11.6195	13.1286	14.5815	15.9954	17.4115	18.8712	20.3363	21.867	23.414	25.0002	26.5866	28.1084	29.672	31.2361	32.7595	34.2893	35.8103	37.3637	38.9463	40.5653	42.2098	43.9305	45.6643	47.4158	49.1426	50.8752	52.6798	54.445	56.207	58.0362	59.8196	61.6278	63.4086	65.1905	66.9864	68.7807	70.542	72.2927	74.081	75.8099	77.5053	79.1886
0	1.44667	2.77521	4.01733	5.14489	6.265	7.42034	8.58191	9.7425	10.8789	12.0242	13.1664	14.3517	15.534	16.6734	17.8364	19.0691	20.3202	21.5538	22.8148	24.1397	25.4638	26.7763	28.1837	29.5845	30.9677	32.3477	33.6666	35.0021	36.3882	37.789	39.2252	40.6607	42.0816	43.4799	44.8883	46.3059	47.69	49.1696	50.7109	52.2178	53.7358	55.2861	56.8094	58.3	59.765	61.1696	62.6557	64.1374	65.6088
0	1.46771	2.86673	4.17657	5.59149	7.03566	8.43793	9.81877	11.2549	12.6811	14.046	15.495	16.9639	18.3432	19.7403	21.1648	22.6485	24.1002	25.4842	26.863	28.158	29.4698	30.8069	32.1572	33.5704	35.0009	36.3936	37.7862	39.1991	40.5597	41.9027	43.2891	44.6541	46.063	47.5087	49.0031	50.5388	52.1062	53.652	55.1212	56.5508	58.0252	59.5044	60.9867	62.5434	64.0934	65.6114	67.1293	68.6644	70.1487
0	1.44864	2.77286	4.03627	5.22391	6.26908	7.30822	8.36888	9.42824	10.4732	11.5952	12.6845	13.7296	14.7918	15.8547	16.8659	17.8712	18.8812	19.92	21.0212	22.1074	23.145	24.1849	25.2157	26.2329	27.2409	28.2246	29.1642	30.1304	31.0319	31.9781	32.9818	33.9832	35.0026	36.0185	36.9761	37.9059	38.7791	39.6615	40.5504	41.4838	42.4231	43.3653	44.3075	45.2514	46.2189	47.1506	48.0968	49.0386	49.9876
0	1.46893	2.78681	4.06797	5.35315	6.64186	7.94869	9.20742	10.5884	11.9837	13.3712	14.7146	16.1039	17.5337	19.0153	20.5201	22.0357	23.5258	25.032	26.5446	28.021	29.6087	31.1892	32.8171	34.3776	35.9324	37.4625	38.9601	40.4142	41.8883	43.359	44.8262	46.2869	47.6977	49.1792	50.645	52.022	53.4464	54.9246	56.299	57.7141	59.1504	60.5552	62.0328	63.5146	64.9785	66.3933	67.7932	69.242	70.6483
0	1.43944	2.80535	4.17397	5.53082	6.85892	8.24467	9.54384	10.8487	12.1488	13.4122	14.647	15.9177	17.2269	18.5385	19.8192	21.1344	22.4233	23.7284	24.9861	26.1495	27.3307	28.5741	29.7497	31.0339	32.2581	33.5137	34.7841	36.0883	37.443	38.8131	40.2103	41.5893	42.9222	44.235	45.5637	46.8782	48.1575	49.419	50.6979	51.9531	53.2172	54.5218	55.8032	57.1205	58.4321	59.7438	61.0798	62.4262	63.8021
0	1.49289	2.88555	4.2486	5.61893	7.02488	8.41903	9.78894	11.1908	12.6311	14.0539	15.5346	17.0705	18.6522	20.273	21.8427	23.4095	24.9673	26.5605	28.032	29.4603	30.8568	32.28	33.6229	34.9546	36.2451	37.5482	38.8667	40.1955	41.4781	42.8479	44.2208	45.4747	46.7211	48.0044	49.3707	50.691	51.9946	53.3658	54.7373	56.1206	57.4471	58.7587	60.0635	61.342	62.6409	63.9188	65.2225	66.4938	67.8207
0	1.44768	2.82418	4.17815	5.50731	6.82929	8.17273	9.46885	10.7702	12.0972	13.4656	14.8743	16.1782	17.4259	18.6548	19.8046	20.8764	21.8822	22.8621	23.8645	24.8361	25.8608	26.8841	27.9872	29.0713	30.1598	31.2699	32.3453	33.3947	34.4398	35.4357	36.4336	37.3737	38.305	39.2027	40.1089	41.0903	42.0125	42.8818	43.6694	44.4307	45.2167	45.9746	46.7488	47.5341	48.3275	49.0961	49.7916	50.4825	51.1683
0	1.4741	2.9259	4.38964	5.87456	7.28929	8.6643	10.0389	11.4835	12.8918	14.265	15.5905	16.8977	18.2283	19.5363	20.7724	22.0293	23.3254	24.5821	25.8407	27.167	28.4467	29.8245	31.1964	32.5156	33.9265	35.3181	36.675	37.9864	39.3405	40.714	42.0798	43.4581	44.8258	46.2392	47.5993	49.0153	50.4161	51.839	53.3003	54.7392	56.2199	57.728	59.2144	60.7445	62.2588	63.743	65.2031	66.6887	68.1842
0	1.429	2.76096	4.05971	5.31949	6.58484	7.75719	8.94144	10.1467	11.4255	12.7697	14.0344	15.2878	16.5141	17.6949	18.9158	20.1906	21.4028	22.6208	23.8084	24.9878	26.1305	27.3161	28.5546	29.852	31.1203	32.3671	33.6471	34.8844	36.117	37.3992	38.6657	39.9507	41.1543	42.3335	43.5712	44.8069	46.0025	47.173	48.307	49.3746	50.429	51.5385	52.6506	53.7691	54.9388	56.1906	57.353	58.4608	59.5518
0	1.44272	2.81925	4.15353	5.40214	6.61074	7.90102	9.18543	10.4924	11.8161	13.1363	14.5226	15.9191	17.2707	18.5522	19.8217	21.1075	22.3294	23.5462	24.7348	25.9538	27.1945	28.4445	29.6472	30.7953	31.9539	33.1188	34.2897	35.454	36.5941	37.715	38.8384	39.9968	41.1508	42.2851	43.3953	44.5032	45.6271	46.7242	47.815	48.929	50.0719	51.2064	52.2778	53.3147	54.3115	55.3153	56.3504	57.4216	58.4925
0	1.38931	2.6616	3.92545	5.13409	6.32039	7.50634	8.66727	9.78233	10.9139	12.0445	13.193	14.4133	15.6078	16.8174	18.0119	19.1981	20.3282	21.4615	22.5121	23.5779	24.6218	25.6729	26.6969	27.7797	28.8709	29.9376	31.0665	32.259	33.444	34.6235	35.8576	37.0171	38.2241	39.4581	40.7325	41.9958	43.2941	44.5199	45.7952	47.0793	48.3521	49.6212	50.9077	52.1797	53.4986	54.8219	56.085	57.3355	58.5327
0	1.44164	2.80853	4.13839	5.39887	6.71646	8.01396	9.26955	10.5121	11.7634	13.1209	14.544	15.9346	17.2941	18.6981	20.0859	21.4209	22.7573	24.0825	25.3766	26.6623	27.8793	28.9871	30.1377	31.226	32.2884	33.2912	34.2261	35.1575	36.0821	37.0191	37.9911	38.9177	39.7455	40.5303	41.3182	42.0503	42.7566	43.4054	44.0649	44.7749	45.4542	46.1258	46.8038	47.4212	48.0559	48.6947	49.3358	49.94	50.5143
0	1.44955	2.84259	4.16537	5.4719	6.75488	8.03703	9.35658	10.7633	12.1795	13.5833	14.9744	16.3582	17.719	19.0776	20.3645	21.7027	22.9984	24.2418	25.4545	26.5891	27.7876	28.984	30.1789	31.3539	32.5348	33.7307	34.9396	36.1756	37.4182	38.7305	40.1238	41.5303	42.8954	44.2718	45.6232	46.9922	48.3876	49.8197	51.2813	52.7108	54.0952	55.467	56.7649	58.0487	59.3013	60.6236	61.9727	63.3727	64.786
0	1.38483	2.71076	4.02488	5.38735	6.69469	7.97182	9.26009	10.5444	11.746	12.9444	14.0932	15.2846	16.5004	17.7342	18.9574	20.1125	21.2917	22.4537	23.5796	24.6865	25.842	26.9976	28.1305	29.2049	30.2305	31.2747	32.3025	33.3183	34.2967	35.2432	36.1837	37.0817	38.0005	38.9235	39.8488	40.8259	41.7924	42.762	43.779	44.8302	45.9016	47.024	48.1163	49.2037	50.3172	51.4409	52.582	53.7939	55.0191
0	1.41423	2.69911	3.95965	5.21175	6.4811	7.80212	9.16299	10.5521	11.9399	13.3308	14.6965	16.1079	17.5561	18.9679	20.3594	21.7399	23.1596	24.5268	25.9692	27.377	28.8346	30.2595	31.6786	33.1547	34.6168	36.1122	37.6339	39.1407	40.7191	42.2883	43.8719	45.509	47.0824	48.7331	50.3798	52.056	53.7107	55.384	56.9476	58.5647	60.2517	61.8614	63.4288	64.9857	66.5062	68.0577	69.6651	71.2648	72.8609
0	1.41101	2.70359	4.02144	5.26784	6.45819	7.65596	8.86627	10.047	11.3102	12.5484	13.8371	15.115	16.413	17.7003	18.9316	20.156	21.3566	22.5743	23.7643	24.9168	26.1348	27.2961	28.4927	29.7893	31.0842	32.3196	33.5777	34.8369	36.1222	37.391	38.6733	39.9513	41.2607	42.5959	43.925	45.2827	46.6395	47.9831	49.3453	50.6732	51.9562	53.1876	54.3999	55.6687	56.8978	58.2549	59.5339	60.808	62.0421
0	1.41324	2.71808	3.988	5.2277	6.47427	7.72524	8.98798	10.1629	11.3993	12.6101	13.8575	15.1146	16.3615	17.5839	18.7922	20.0674	21.3562	22.694	24.1251	25.5154	26.8202	28.154	29.4462	30.7194	31.9979	33.2761	34.5727	35.9245	37.2658	38.6317	40.0034	41.3427	42.6982	44.0558	45.4265	46.8516	48.328	49.8065	51.2616	52.6695	54.0458	55.3665	56.7238	58.0736	59.4794	60.9032	62.3732	63.8444	65.285
0	1.42098	2.73514	4.08359	5.39944	6.70458	7.98398	9.30344	10.602	11.8968	13.1167	14.3079	15.4745	16.6095	17.7741	18.9567	20.1997	21.4275	22.645	23.8521	25.0801	26.3322	27.5256	28.702	29.8177	30.9571	32.1113	33.2607	34.4141	35.5362	36.6773	37.817	38.9446	40.1003	41.1678	42.2124	43.2794	44.4113	45.474	46.4931	47.4353	48.3142	49.2349	50.2025	51.1877	52.1521	53.162	54.1511	55.1204	56.1235
0	1.41966	2.74531	4.0187	5.26268	6.51749	7.76631	9.00188	10.1815	11.4002	12.5127	13.6125	14.655	15.6711	16.642	17.6034	18.6769	19.7535	20.8836	22.0654	23.2158	24.3681	25.5446	26.7673	28.0115	29.2645	30.5024	31.7232	32.9109	34.0638	35.273	36.4696	37.5821	38.6619	39.7661	40.8312	41.8615	42.8457	43.8836	44.9522	45.9776	47.0283	48.1037	49.1365	50.2497	51.3238	52.4538	53.5601	54.7021	55.8811
0	1.44667	2.7959	4.16315	5.44188	6.69568	7.92492	9.14302	10.305	11.4584	12.6591	13.8638	15.0369	16.2204	17.4206	18.5492	19.629	20.7595	21.9242	23.0645	24.1975	25.2632	26.2767	27.3178	28.4262	29.5128	30.5844	31.6244	32.7083	33.8342	34.9454	36.0651	37.2207	38.3111	39.3948	40.4944	41.6107	42.7195	43.8386	44.9516	46.1028	47.2531	48.4155	49.5845	50.7841	51.9773	53.1812	54.3937	55.5065	56.5752
0	1.45073	2.87894	4.28613	5.69756	7.06273	8.5262	9.99333	11.4666	12.8819	14.3586	15.914	17.4701	18.9451	20.432	21.898	23.3868	24.8205	26.2071	27.5231	28.8548	30.2683	31.7218	33.2077	34.6397	36.0022	37.3417	38.6793	40.0594	41.4695	42.9107	44.3569	45.8387	47.2621	48.6935	50.0659	51.4332	52.758	54.09	55.3394	56.5572	57.7801	58.967	60.2291	61.4597	62.6543	63.8669	65.0441	66.2511	67.4326
0	1.46686	2.88283	4.24736	5.60944	7.01809	8.39775	9.72106	11.0511	12.3892	13.7256	15.082	16.4256	17.7593	19.0687	20.359	21.675	22.8895	24.0757	25.2132	26.2677	27.3472	28.4194	29.5386	30.645	31.8062	32.9838	34.2191	35.4238	36.6346	37.8962	39.2254	40.5406	41.8615	43.1432	44.4215	45.7613	47.1048	48.4806	49.8775	51.3363	52.8067	54.3216	55.8879	57.3908	58.9725	60.5978	62.2327	63.8422	65.5165
0	1.4178	2.74946	4.08213	5.39559	6.73843	8.0281	9.27347	10.5745	11.9461	13.3609	14.8075	16.2293	17.6253	19.0421	20.4564	21.82	23.1131	24.4703	25.8473	27.2164	28.5563	29.9398	31.3617	32.7837	34.1493	35.4698	36.8295	38.2274	39.6264	41.0073	42.4069	43.7484	45.0722	46.3428	47.6132	48.9208	50.2246	51.5504	52.8311	54.106	55.4049	56.6837	57.9556	59.2291	60.4814	61.7384	62.8938	64.1188	65.3206
0	1.48909	2.84872	4.2011	5.51785	6.88331	8.29444	9.70704	11.1064	12.4763	13.7696	15.1433	16.421	17.6597	18.8546	20.026	21.2123	22.3783	23.5301	24.6845	25.7677	26.9187	28.0501	29.1828	30.4034	31.6473	32.9512	34.2744	35.5699	36.9223	38.2631	39.6166	40.9435	42.3064	43.676	45.0197	46.3822	47.7171	49.0381	50.376	51.676	53.0024	54.3468	55.6572	56.9815	58.3306	59.6897	61.0366	62.3807	63.7985
